date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2020-12-14;"Проїзд / Таксі";"Uklon";;"Monobank";"58";UAH;"Monobank";"0";UAH;"2020-12-14 20:53:08";"2020-12-16 20:59:59";
2020-12-14;"Продаж речей";"CARD2CARD UAMAB";;"Monobank";"0";UAH;"Monobank";"2600";UAH;"2020-12-14 16:34:52";"2020-12-15 10:35:28";
2020-12-13;"Продукти / Супермаркет";"Дашуля";;"Monobank";"545.54";UAH;"Monobank";"0";UAH;"2020-12-13 19:15:56";"2020-12-15 13:52:17";
2020-12-13;"Кафе та ресторани / Стандартний";"Merry Berry";;"Monobank";"138";UAH;"Monobank";"0";UAH;"2020-12-13 18:18:30";"2020-12-15 13:52:17";
2020-12-13;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"2724.16";UAH;"Monobank";"0";UAH;"2020-12-13 23:43:40";"2020-12-15 13:52:17";
2020-12-13;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"334.3";UAH;"Monobank";"0";UAH;"2020-12-13 15:05:43";"2020-12-15 13:52:17";
2020-12-12;"Проїзд / Таксі";"Taxi";;"Monobank";"136";UAH;"Monobank";"0";UAH;"2020-12-12 13:15:15";"2020-12-15 13:52:17";
2020-12-12;"Різне / Подарунки";"WFP*CLOTHING";"Фартух";"Monobank";"491";UAH;"Monobank";"0";UAH;"2020-12-12 21:20:28";"2020-12-16 17:02:10";
2020-12-12;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"1774.3";UAH;"Monobank";"0";UAH;"2020-12-12 22:26:47";"2020-12-15 13:52:17";
2020-12-12;"Кафе та ресторани / Стандартний";;;"Готівка";"25";UAH;"Готівка";"0";UAH;"2020-12-12 00:44:51";"2020-12-12 00:44:54";
2020-12-12;"Проїзд / Таксі";;;"Готівка";"50";UAH;"Готівка";"0";UAH;"2020-12-12 02:17:56";"2020-12-12 02:18:00";
2020-12-11;"Фріланс";"Igor Voitenko";;"Monobank EUR";"0";EUR;"Monobank EUR";"568.12";EUR;"2020-12-11 17:29:23";"2020-12-15 13:53:56";
2020-12-11;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"198";UAH;"Monobank";"0";UAH;"2020-12-11 09:23:03";"2020-12-15 13:52:39";
2020-12-11;"Проїзд / Таксі";"Uklon";;"Monobank";"60";UAH;"Monobank";"0";UAH;"2020-12-11 19:27:10";"2020-12-12 23:07:31";
2020-12-11;"Кафе та ресторани / Стандартний";"Амін Мадані";;"Monobank";"1049";UAH;"Monobank";"0";UAH;"2020-12-11 22:11:20";"2020-12-12 00:43:59";
2020-12-11;"Проїзд / Таксі";"Uklon";;"Monobank";"2";UAH;"Monobank";"0";UAH;"2020-12-11 19:47:48";"2020-12-12 23:07:31";
2020-12-11;"Різне / Подарунки";"Амін Мадані";"MagSafe";"Monobank";"1202.71";UAH;"Monobank";"0";UAH;"2020-12-11 21:46:26";"2020-12-16 17:02:10";
2020-12-11;"Продукти / Вода";"My Water Shop";;"Monobank";"180";UAH;"Monobank";"0";UAH;"2020-12-11 16:56:06";"2020-12-12 21:54:26";
2020-12-11;"Продукти / Супермаркет";;;"Готівка";"73";UAH;"Готівка";"0";UAH;"2020-12-11 20:01:46";"2020-12-11 20:01:57";
2020-12-10;"Відпочинок та розваги / Ігри";"Steam";;"Monobank";"899";UAH;"Monobank";"0";UAH;"2020-12-10 13:11:06";"2020-12-15 20:10:19";
2020-12-10;"Різне / Подарунки";"LIQPAY*THE LACE";"Платтячко";"Monobank";"1158";UAH;"Monobank";"0";UAH;"2020-12-10 11:17:51";"2020-12-16 17:02:10";
2020-12-10;"Продукти / Супермаркет";"Сільпо";;"Monobank";"778.78";UAH;"Monobank";"0";UAH;"2020-12-10 19:31:24";"2020-12-12 00:44:13";
2020-12-10;"Техніка";"Foxtrot";;"Monobank";"270";UAH;"Monobank";"0";UAH;"2020-12-10 19:04:58";"2020-12-12 00:44:13";
2020-12-09;"Кафе та ресторани / Стандартний";"Ресторан «Terrace»";;"Monobank";"457";UAH;"Monobank";"0";UAH;"2020-12-09 16:56:40";"2020-12-12 00:44:13";
2020-12-09;"Кафе та ресторани / Стандартний";;;"Готівка";"10";UAH;"Готівка";"0";UAH;"2020-12-09 16:59:09";"2020-12-09 16:59:10";
2020-12-08;"Кафе та ресторани / Стандартний";"Merry Berry";;"Monobank";"183";UAH;"Monobank";"0";UAH;"2020-12-08 20:59:08";"2020-12-12 00:44:13";
2020-12-08;"Продукти / Супермаркет";"Дашуля";"🍭";"Monobank";"507.41";UAH;"Monobank";"0";UAH;"2020-12-08 21:38:44";"2020-12-12 00:44:13";
2020-12-08;"Продукти / Супермаркет";;;"Готівка";"22";UAH;"Готівка";"0";UAH;"2020-12-08 14:58:48";"2020-12-08 14:58:55";
2020-12-06;"Продукти / Супермаркет";"Сільпо";;"Monobank";"221.99";UAH;"Monobank";"0";UAH;"2020-12-06 11:49:35";"2020-12-08 14:58:55";
2020-12-06;"Кафе та ресторани / Доставка";"WFP.EDA.";;"Monobank";"274";UAH;"Monobank";"0";UAH;"2020-12-06 11:18:00";"2020-12-12 00:44:13";
2020-12-06;"Кафе та ресторани / Стандартний";;"Глінтвейн";"Готівка";"140";UAH;"Готівка";"0";UAH;"2020-12-08 14:58:36";"2020-12-08 14:58:55";
2020-12-05;"Проїзд / Таксі";"Uklon";;"Monobank";"82";UAH;"Monobank";"0";UAH;"2020-12-05 12:53:31";"2020-12-12 00:44:13";
2020-12-05;"Одяг та догляд / Аптека";"Портавик мед-фарм";;"Monobank";"235";UAH;"Monobank";"0";UAH;"2020-12-05 19:42:15";"2020-12-12 00:44:13";
2020-12-05;"Проїзд / Таксі";"Uklon";;"Monobank";"101";UAH;"Monobank";"0";UAH;"2020-12-05 15:00:36";"2020-12-12 00:44:13";
2020-12-05;"Продукти / Супермаркет";"Таврия В";;"Monobank";"48";UAH;"Monobank";"0";UAH;"2020-12-05 22:54:38";"2020-12-23 22:36:10";
2020-12-05;"Квартира / Декор і побут";"Епіцентр";;"Monobank";"1771.17";UAH;"Monobank";"0";UAH;"2020-12-05 14:56:08";"2020-12-07 21:12:29";
2020-12-04;"Кафе та ресторани / Стандартний";"Merry Berry";;"Monobank";"86";UAH;"Monobank";"0";UAH;"2020-12-04 19:13:42";"2020-12-05 21:01:04";
2020-12-04;"Одяг та догляд / Одяг";"Нова пошта";;"Monobank";"46";UAH;"Monobank";"0";UAH;"2020-12-04 19:07:09";"2020-12-05 21:01:04";
2020-12-03;"Підписки / Spotify";"Хобс";;"Monobank";"92.99";UAH;"Monobank";"0";UAH;"2020-12-03 10:49:12";"2020-12-05 13:06:54";
2020-12-03;"Продукти / Супермаркет";"Дарія Б.";"🐟";"Monobank";"1187.56";UAH;"Monobank";"0";UAH;"2020-12-03 22:12:11";"2020-12-05 13:06:54";
2020-12-03;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"312.56";UAH;"Monobank";"0";UAH;"2020-12-03 21:32:53";"2020-12-05 13:06:54";
2020-12-03;;;;"Готівка";"15";UAH;"Monobank";"15";UAH;"2020-12-03 21:43:55";"2020-12-05 13:06:54";
2020-12-03;"Кафе та ресторани / Стандартний";;;"Готівка";"333";UAH;"Готівка";"0";UAH;"2020-12-03 21:29:20";"2020-12-03 21:29:33";
2020-12-02;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"207";UAH;"Monobank";"0";UAH;"2020-12-02 18:01:56";"2020-12-05 13:06:54";
2020-12-01;;;;"УкрСиббанк";"20000";UAH;"Monobank";"20000";UAH;"2020-12-01 11:53:45";"2020-12-01 13:48:26";
2020-12-01;"Продукти / Супермаркет";"Дашуля";;"Monobank";"353.27";UAH;"Monobank";"0";UAH;"2020-12-01 20:19:55";"2020-12-03 09:31:55";
2020-12-01;"Оплата частинами / Телевізор";"Дострокове погашення FOXTROT";;"Monobank";"666.64";UAH;"Monobank";"0";UAH;"2020-12-01 11:33:59";"2020-12-01 13:48:26";
2020-12-01;"Оплата частинами / Клавіатура";"Дострокове погашення CITRUS";;"Monobank";"499.8";UAH;"Monobank";"0";UAH;"2020-12-01 11:33:54";"2020-12-01 13:48:26";
2020-12-01;"Відсотки і кешбек";;"Відсотки за листопад";"Monobank";"0";UAH;"Monobank";"211.65";UAH;"2020-12-01 06:27:04";"2020-12-01 09:40:32";
2020-12-01;"Кафе та ресторани / Стандартний";"INTEMPO";;"Monobank";"306";UAH;"Monobank";"0";UAH;"2020-12-01 19:58:48";"2020-12-05 13:06:54";
2020-11-30;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"76724.49";UAH;"2020-11-30 10:19:00";"2020-11-30 10:19:52";
2020-11-30;;;;"УкрСиббанк";"16724.49";UAH;"Monobank";"16724.49";UAH;"2020-11-30 12:14:46";"2020-11-30 12:16:16";
2020-11-30;"Продукти / Вода";"My Water Shop";;"Monobank";"162";UAH;"Monobank";"0";UAH;"2020-11-30 20:02:31";"2020-12-05 13:06:54";
2020-11-30;"Проїзд / Таксі";"Uklon";;"Monobank";"86";UAH;"Monobank";"0";UAH;"2020-11-30 08:41:28";"2020-12-05 13:06:54";
2020-11-30;"Кафе та ресторани / Стандартний";"FOP YABLONSKYJ S.M.";;"Monobank";"128";UAH;"Monobank";"0";UAH;"2020-11-30 09:44:59";"2020-12-02 11:12:44";
2020-11-30;;;"❤️";"Готівка";"25350";UAH;"Monobank";"25350";UAH;"2020-11-30 12:11:24";"2020-11-30 12:16:16";
2020-11-30;;;;"УкрСиббанк";"18000";UAH;"Готівка";"18000";UAH;"2020-11-30 10:18:28";"2020-11-30 10:18:37";
2020-11-29;"Проїзд / Таксі";"Uklon";;"Monobank";"57";UAH;"Monobank";"0";UAH;"2020-11-29 23:45:36";"2020-12-05 13:06:54";
2020-11-29;"Проїзд / Таксі";"Uklon";;"Monobank";"53";UAH;"Monobank";"0";UAH;"2020-11-29 18:40:26";"2020-12-01 00:51:46";
2020-11-29;"Відпочинок та розваги / Ігри";"PlayStation";;"Monobank";"618.57";UAH;"Monobank";"0";UAH;"2020-11-29 13:10:38";"2020-12-01 00:51:46";
2020-11-29;"Одяг та догляд / Одяг";"LIQPAY*Jasmine";;"Monobank";"240";UAH;"Monobank";"0";UAH;"2020-11-29 00:44:14";"2020-11-30 21:08:05";
2020-11-29;"Проїзд / Таксі";"Uber";;"Monobank";"44";UAH;"Monobank";"0";UAH;"2020-11-29 09:00:46";"2020-11-30 21:08:05";
2020-11-28;"Техніка";"LIQPAY*Magazin mobilni";;"Monobank";"161.39";UAH;"Monobank";"0";UAH;"2020-11-28 13:28:58";"2020-11-30 21:08:05";
2020-11-27;"Різне / Подарунки";"ТРЦ «Оазис» / Oasis Mall";;"Monobank";"798";UAH;"Monobank";"0";UAH;"2020-11-27 15:24:51";"2020-11-29 09:42:00";
2020-11-27;"Кафе та ресторани / Запланована туса";"Kav iarnia";;"Monobank";"150";UAH;"Monobank";"0";UAH;"2020-11-27 14:16:00";"2020-11-28 21:33:00";
2020-11-27;"Кафе та ресторани / Запланована туса";"KAVYaRNYa VERANDA";;"Monobank";"56";UAH;"Monobank";"0";UAH;"2020-11-27 12:38:42";"2020-11-28 15:24:02";
2020-11-27;"Проїзд / Таксі";"Uklon";;"Monobank";"126";UAH;"Monobank";"0";UAH;"2020-11-27 00:21:24";"2020-11-28 21:33:00";
2020-11-27;"Підписки / Google";"Google";;"Monobank";"45";UAH;"Monobank";"0";UAH;"2020-11-27 10:22:51";"2020-11-28 11:14:24";
2020-11-27;"Продукти / Гостинці";"Таврия В";;"Monobank";"463.9";UAH;"Monobank";"0";UAH;"2020-11-27 21:13:37";"2020-11-29 09:42:00";
2020-11-27;"Кафе та ресторани / Запланована туса";"Beerлога";;"Monobank";"653";UAH;"Monobank";"0";UAH;"2020-11-27 20:39:46";"2020-11-29 09:42:00";
2020-11-27;"Кафе та ресторани / Запланована туса";"FOP MANDZJUK IA";;"Monobank";"412";UAH;"Monobank";"0";UAH;"2020-11-27 17:25:19";"2020-11-29 09:42:00";
2020-11-27;"Квартира / Декор і побут";"Епіцентр";;"Monobank";"190.51";UAH;"Monobank";"0";UAH;"2020-11-27 16:16:50";"2020-11-29 09:42:00";
2020-11-27;"Проїзд / Таксі";"Uklon";;"Monobank";"115";UAH;"Monobank";"0";UAH;"2020-11-27 21:15:08";"2020-11-30 21:08:05";
2020-11-27;;;;"УкрСиббанк";"2000";UAH;"Готівка";"2000";UAH;"2020-11-30 10:19:44";"2020-11-30 10:19:52";
2020-11-27;;;"Вадос хуй";"Monobank";"280";UAH;"Готівка";"280";UAH;"2020-11-27 21:35:20";"2020-11-27 21:35:57";
2020-11-27;"Кафе та ресторани / Запланована туса";;;"Готівка";"7";UAH;"Готівка";"0";UAH;"2020-11-27 21:28:44";"2020-11-27 21:34:28";
2020-11-27;"Кафе та ресторани / Запланована туса";;"Чаюха";"Готівка";"10";UAH;"Готівка";"0";UAH;"2020-11-27 17:27:22";"2020-11-27 17:27:31";
2020-11-27;"Проїзд / Громадський";;;"Готівка";"10";UAH;"Готівка";"0";UAH;"2020-11-27 14:03:32";"2020-11-27 14:03:40";
2020-11-27;"Одяг та догляд / Одяг";;;"Готівка";"2600";UAH;"Готівка";"0";UAH;"2020-11-27 13:43:29";"2020-11-27 13:43:32";
2020-11-27;"Проїзд / Громадський";;;"Готівка";"30";UAH;"Готівка";"0";UAH;"2020-11-27 14:03:25";"2020-11-27 14:03:40";
2020-11-26;"Продукти / Супермаркет";"Копійка";;"Monobank";"14.5";UAH;"Monobank";"0";UAH;"2020-11-26 13:40:55";"2020-11-27 21:30:43";
2020-11-26;"Кафе та ресторани / Запланована туса";;;"Готівка";"80";UAH;"Готівка";"0";UAH;"2020-11-27 12:32:47";"2020-11-27 14:57:40";
2020-11-26;"Проїзд / Таксі";;;"Готівка";"40";UAH;"Готівка";"0";UAH;"2020-11-27 12:33:46";"2020-11-27 12:33:49";
2020-11-25;"Проїзд / Таксі";"Uber";;"Monobank";"45.69";UAH;"Monobank";"0";UAH;"2020-11-25 05:17:31";"2020-11-27 21:30:43";
2020-11-25;"Різне / День народження";"Анна С.";;"Monobank";"2000";UAH;"Monobank";"0";UAH;"2020-11-25 17:10:36";"2020-11-25 17:47:26";
2020-11-25;"Кафе та ресторани / Запланована туса";;;"Готівка";"70";UAH;"Готівка";"0";UAH;"2020-11-25 14:48:40";"2020-11-25 14:48:43";
2020-11-24;;;;"Готівка";"56800";UAH;"Готівка Долар";"2000";USD;"2020-11-24 11:28:41";"2020-11-24 11:28:46";
2020-11-24;"Кафе та ресторани / Стандартний";"Parmigiano";;"Monobank";"521";UAH;"Monobank";"0";UAH;"2020-11-24 15:44:12";"2020-11-27 21:30:43";
2020-11-24;"Одяг та догляд / Стрижка";"BARBERSHOP LIONS LEGAC";;"Monobank";"400";UAH;"Monobank";"0";UAH;"2020-11-24 11:08:07";"2020-11-27 21:30:43";
2020-11-24;"Проїзд / Таксі";"Uklon";;"Monobank";"77";UAH;"Monobank";"0";UAH;"2020-11-24 09:37:58";"2020-11-27 21:30:43";
2020-11-24;"Проїзд / Таксі";"Uber";;"Monobank";"63.2";UAH;"Monobank";"0";UAH;"2020-11-24 11:49:23";"2020-11-27 21:30:43";
2020-11-24;"Проїзд / Таксі";"Uklon";;"Monobank";"63";UAH;"Monobank";"0";UAH;"2020-11-24 12:32:04";"2020-11-25 21:00:51";
2020-11-24;"Продукти / Гостинці";"Сільпо";;"Monobank";"645.23";UAH;"Monobank";"0";UAH;"2020-11-24 16:33:00";"2020-11-25 12:41:30";
2020-11-24;"Одяг та догляд / Аптека";"Портавик мед-фарм";;"Monobank";"36";UAH;"Monobank";"0";UAH;"2020-11-24 09:46:16";"2020-11-27 21:30:43";
2020-11-24;;;;"УкрСиббанк";"60000";UAH;"Готівка";"60000";UAH;"2020-11-24 11:19:47";"2020-11-24 11:19:51";
2020-11-24;"Продукти / Супермаркет";;;"Готівка";"82";UAH;"Готівка";"0";UAH;"2020-11-24 21:43:24";"2020-11-24 21:43:41";
2020-11-22;"Продукти / Супермаркет";"Дашуля";;"Monobank";"400";UAH;"Monobank";"0";UAH;"2020-11-22 13:55:06";"2020-11-22 17:02:37";
2020-11-22;"Проїзд / Таксі";"Taxi";;"Monobank";"122";UAH;"Monobank";"0";UAH;"2020-11-22 13:45:50";"2020-11-24 15:44:33";
2020-11-22;"Проїзд / Таксі";"Taxi";;"Monobank";"122";UAH;"Monobank";"0";UAH;"2020-11-22 12:33:53";"2020-11-24 15:44:33";
2020-11-21;"Одяг та догляд / Аптека";"AptekaGen";;"Monobank";"18";UAH;"Monobank";"0";UAH;"2020-11-21 13:31:54";"2020-11-24 10:02:09";
2020-11-21;"Кафе та ресторани / Доставка";"WFP.EDA.";;"Monobank";"274";UAH;"Monobank";"0";UAH;"2020-11-21 20:56:12";"2020-11-24 10:02:09";
2020-11-21;"Підписки / Інтернет";"Інтернет і ТБ";;"Monobank";"200";UAH;"Monobank";"0";UAH;"2020-11-21 00:53:54";"2020-11-23 11:20:38";
2020-11-21;"Відпочинок та розваги / Кіно";;"Пивко і фільм з Арменами";"Monobank";"599";UAH;"Monobank";"0";UAH;"2020-11-21 14:56:48";"2020-11-21 15:10:40";
2020-11-21;"Продукти / Супермаркет";"Сільпо";;"Monobank";"436";UAH;"Monobank";"0";UAH;"2020-11-21 14:19:27";"2020-11-24 10:02:09";
2020-11-21;"Кафе та ресторани / Стандартний";;;"Готівка";"140";UAH;"Готівка";"0";UAH;"2020-11-21 22:21:14";"2020-11-21 22:21:17";
2020-11-20;"Кафе та ресторани / Стандартний";"KavjarnjaDaily";;"Monobank";"265";UAH;"Monobank";"0";UAH;"2020-11-20 15:16:25";"2020-11-21 22:12:31";
2020-11-20;"Проїзд / Таксі";"Uklon";;"Monobank";"80";UAH;"Monobank";"0";UAH;"2020-11-20 14:03:05";"2020-11-23 11:20:38";
2020-11-20;"Продаж речей";;;"Готівка";"0";UAH;"Готівка";"7500";UAH;"2020-11-21 14:53:08";"2020-11-21 14:54:45";
2020-11-20;"Проїзд / Громадський";;;"Готівка";"5";UAH;"Готівка";"0";UAH;"2020-11-21 14:52:14";"2020-11-21 14:54:45";
2020-11-19;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"361";UAH;"Monobank";"0";UAH;"2020-11-19 13:20:37";"2020-11-23 11:20:38";
2020-11-19;"Продукти / Супермаркет";"Сільпо";;"Monobank";"280.22";UAH;"Monobank";"0";UAH;"2020-11-19 19:03:56";"2020-11-23 11:20:38";
2020-11-18;;;;"УкрСиббанк";"22792.07";UAH;"Monobank";"22792.07";UAH;"2020-11-18 11:46:49";"2020-11-18 20:45:12";
2020-11-18;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"279";UAH;"Monobank";"0";UAH;"2020-11-18 13:46:42";"2020-11-23 11:20:38";
2020-11-17;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"1464.61";UAH;"Monobank";"0";UAH;"2020-11-17 16:50:44";"2020-11-23 11:20:38";
2020-11-16;"Квартира / Комуналка";"OK ZHEMCHUZHYNA ARKADI";;"Monobank";"1471.2";UAH;"Monobank";"0";UAH;"2020-11-16 11:43:28";"2020-11-23 11:20:38";
2020-11-16;"Оплата частинами / Телевізор";"Щомісячний платіж FOXTROT";;"Monobank";"666.66";UAH;"Monobank";"0";UAH;"2020-11-16 09:26:39";"2020-11-23 11:20:38";
2020-11-15;"Кафе та ресторани / Стандартний";"CoffeeOcean";;"Monobank";"90";UAH;"Monobank";"0";UAH;"2020-11-15 16:48:05";"2020-11-23 11:20:38";
2020-11-15;"Кафе та ресторани / Стандартний";"CAFE-BAR SUKE";;"Monobank";"440";UAH;"Monobank";"0";UAH;"2020-11-15 16:20:39";"2020-11-23 11:20:38";
2020-11-15;"Продукти / Вода";"My Water Shop";;"Monobank";"162";UAH;"Monobank";"0";UAH;"2020-11-15 14:58:19";"2020-11-23 11:20:38";
2020-11-15;"Продукти / Супермаркет";"Сільпо";;"Monobank";"362.4";UAH;"Monobank";"0";UAH;"2020-11-15 17:57:27";"2020-11-23 11:20:38";
2020-11-15;"Проїзд / Таксі";"Uklon";;"Monobank";"70";UAH;"Monobank";"0";UAH;"2020-11-15 17:31:34";"2020-11-23 11:20:38";
2020-11-15;"Відпочинок та розваги / Ігри";"Steam";;"Monobank";"379";UAH;"Monobank";"0";UAH;"2020-11-15 20:16:28";"2020-11-23 11:20:38";
2020-11-15;"Проїзд / Таксі";"Uber";;"Monobank";"55";UAH;"Monobank";"0";UAH;"2020-11-15 09:05:40";"2020-11-23 11:20:38";
2020-11-15;;;;"УкрСиббанк";"10000";UAH;"Готівка";"10000";UAH;"2020-11-15 08:30:06";"2020-11-15 08:30:22";
2020-11-15;"Різне / Благодійність";;;"Готівка";"10000";UAH;"Готівка";"0";UAH;"2020-11-15 08:30:19";"2020-11-15 08:30:22";
2020-11-14;"Підписки / Spotify";"Хобс";;"Monobank";"2.45";UAH;"Monobank";"0";UAH;"2020-11-14 19:56:32";"2020-11-14 20:14:43";
2020-11-14;"Кафе та ресторани / Стандартний";"Андрій Х.";"Білий налив";"Monobank";"79";UAH;"Monobank";"0";UAH;"2020-11-14 19:55:18";"2020-11-14 20:14:43";
2020-11-14;"Кафе та ресторани / Стандартний";"Хобс";"Білий налив";"Monobank";"126.99";UAH;"Monobank";"0";UAH;"2020-11-14 18:11:06";"2020-11-14 20:14:43";
2020-11-14;"Кафе та ресторани / Стандартний";"Андрій Х.";"Wildwood";"Monobank";"50";UAH;"Monobank";"0";UAH;"2020-11-14 17:55:04";"2020-11-14 20:14:43";
2020-11-14;"Кафе та ресторани / Стандартний";"Gastrocafe Craft";;"Monobank";"135";UAH;"Monobank";"0";UAH;"2020-11-14 15:14:04";"2020-11-16 21:14:02";
2020-11-14;"Кафе та ресторани / Стандартний";"Андрій Х.";"Feeling good";"Monobank";"75";UAH;"Monobank";"0";UAH;"2020-11-14 15:15:14";"2020-11-14 20:13:07";
2020-11-14;"Підписки / Мобільний";"Київстар+380681215819";;"Monobank";"150";UAH;"Monobank";"0";UAH;"2020-11-14 12:36:26";"2020-11-14 13:03:37";
2020-11-14;"Підписки / YouTube";"YouTube";;"Monobank";"99";UAH;"Monobank";"0";UAH;"2020-11-14 07:56:34";"2020-11-30 10:18:37";
2020-11-14;"Продукти / Гостинці";"Таврия В";;"Monobank";"310.87";UAH;"Monobank";"0";UAH;"2020-11-14 19:51:26";"2020-11-21 14:59:32";
2020-11-14;"Кафе та ресторани / Стандартний";"Goocha";;"Monobank";"102.5";UAH;"Monobank";"0";UAH;"2020-11-14 17:53:57";"2020-11-17 09:52:06";
2020-11-14;;;;"Monobank";"20";UAH;"Готівка";"20";UAH;"2020-11-14 19:55:29";"2020-11-14 20:12:18";
2020-11-14;"Кафе та ресторани / Стандартний";;"Крафт чаюха";"Готівка";"10";UAH;"Готівка";"0";UAH;"2020-11-14 20:10:42";"2020-11-14 20:32:32";
2020-11-14;"Проїзд / Таксі";;;"Готівка";"120";UAH;"Готівка";"0";UAH;"2020-11-14 20:32:30";"2020-11-14 20:32:32";
2020-11-14;"Проїзд / Громадський";;;"Готівка";"5";UAH;"Готівка";"0";UAH;"2020-11-14 13:03:30";"2020-11-14 13:03:37";
2020-11-14;"Проїзд / Громадський";;;"Готівка";"15";UAH;"Готівка";"0";UAH;"2020-11-14 13:03:25";"2020-11-14 13:03:37";
2020-11-13;"Зарплата";;;"УкрСиббанк";"0";UAH;"УкрСиббанк";"66363.63";UAH;"2020-11-13 11:40:06";"2020-11-13 11:40:10";
2020-11-13;"Різне / День народження";"Єгєрвальд";;"Monobank";"521.27";UAH;"Monobank";"0";UAH;"2020-11-13 13:10:15";"2020-11-21 14:54:45";
2020-11-13;"Продукти / Супермаркет";;;"Готівка";"10";UAH;"Готівка";"0";UAH;"2020-11-13 04:10:26";"2020-11-13 10:59:31";
2020-11-12;"Проїзд / Таксі";"Uklon";;"Monobank";"57";UAH;"Monobank";"0";UAH;"2020-11-12 21:09:12";"2020-11-14 18:30:59";
2020-11-12;"Кафе та ресторани / Стандартний";"PRTMN  *FOOD W";;"Monobank";"242.78";UAH;"Monobank";"0";UAH;"2020-11-12 14:02:41";"2020-11-14 20:07:13";
2020-11-11;"Квартира / Ремонтні роботи";"Нова пошта";;"Monobank";"81";UAH;"Monobank";"0";UAH;"2020-11-11 16:15:08";"2020-11-12 14:09:04";
2020-11-11;"Продукти / Гостинці";"Сільпо";;"Monobank";"687.5";UAH;"Monobank";"0";UAH;"2020-11-11 15:54:43";"2020-11-21 14:59:32";
2020-11-10;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"87.72";UAH;"Monobank";"0";UAH;"2020-11-10 20:51:09";"2020-11-11 21:50:55";
2020-11-10;"Квартира / Ремонтні роботи";"Нова пошта";;"Monobank";"84";UAH;"Monobank";"0";UAH;"2020-11-10 19:37:54";"2020-11-11 21:50:55";
2020-11-10;"Техніка";;;"Monobank";"277";UAH;"Monobank";"0";UAH;"2020-11-10 23:16:27";"2020-11-10 23:17:10";
2020-11-10;"Продукти / Супермаркет";"Сільпо";;"Monobank";"239.69";UAH;"Monobank";"0";UAH;"2020-11-10 19:51:28";"2020-11-11 21:50:55";
2020-11-10;"Кафе та ресторани / Стандартний";"Merry Berry";;"Monobank";"70";UAH;"Monobank";"0";UAH;"2020-11-10 19:54:10";"2020-11-11 21:50:55";
2020-11-10;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"127.33";UAH;"Monobank";"0";UAH;"2020-11-10 12:13:18";"2020-11-11 13:15:10";
2020-11-10;;;;"Готівка";"500";UAH;"Monobank";"500";UAH;"2020-11-10 00:16:45";"2020-11-10 23:17:10";
2020-11-09;"Квартира / Ремонтні роботи";"Олександр А.";;"Monobank";"57.48";UAH;"Monobank";"0";UAH;"2020-11-09 11:22:38";"2020-11-10 23:17:10";
2020-11-08;"Продукти / Супермаркет";"KRAMNITSJASOLODOSHIVMA";;"Monobank";"259.84";UAH;"Monobank";"0";UAH;"2020-11-08 19:11:57";"2020-11-10 01:06:04";
2020-11-08;"Проїзд / Таксі";"Uklon";;"Monobank";"71";UAH;"Monobank";"0";UAH;"2020-11-08 19:13:38";"2020-11-10 01:06:04";
2020-11-08;"Кафе та ресторани / Стандартний";"KAFE TRAVELERS COFFEE";;"Monobank";"352";UAH;"Monobank";"0";UAH;"2020-11-08 19:04:16";"2020-11-10 01:06:04";
2020-11-07;"Продукти / Супермаркет";"Сільпо";;"Monobank";"955.1";UAH;"Monobank";"0";UAH;"2020-11-07 14:28:11";"2020-11-09 22:03:33";
2020-11-07;;;;"УкрСиббанк";"20000";UAH;"Готівка";"20000";UAH;"2020-11-07 12:27:50";"2020-11-07 12:27:53";
2020-11-07;"Квартира / Меблі";;;"Готівка";"31300";UAH;"Готівка";"0";UAH;"2020-11-07 13:22:03";"2020-11-07 13:22:10";
2020-11-06;"Продукти / Супермаркет";"Сільпо";;"Monobank";"243.31";UAH;"Monobank";"0";UAH;"2020-11-06 20:46:42";"2020-11-08 12:31:59";
2020-11-06;"Подорожі / Білети ЖД";"Укрзалізниця";;"Monobank";"968.46";UAH;"Monobank";"0";UAH;"2020-11-06 14:13:49";"2020-11-08 12:31:59";
2020-11-06;"Продукти / Супермаркет";"Молоко від Фермера";;"Monobank";"140.55";UAH;"Monobank";"0";UAH;"2020-11-06 12:05:46";"2020-11-07 12:27:53";
2020-11-05;"Кафе та ресторани / Доставка";"Glovo";;"Monobank";"261";UAH;"Monobank";"0";UAH;"2020-11-05 15:26:24";"2020-11-23 11:20:38";
